timestamp,crash_mult,trigger,mode,p1_result,p2_result,round_pnl,session_pnl,cumulative_pnl
2026-05-09 09:02:28,1.00,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:02:53,3.62,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:03:06,1.19,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:03:34,4.70,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:03:49,1.41,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:04:14,3.24,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:04:44,5.30,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:04:57,1.19,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:05:29,5.88,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:05:45,1.61,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:06:16,5.48,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:07:16,57.28,1,watch,-,-,0.00,0.00,6.00
2026-05-09 09:07:54,9.44,1,bet,win,win,7.00,7.00,13.00
2026-05-09 09:08:13,1.96,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:08:39,3.80,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:09:01,2.47,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:09:17,1.48,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:09:44,4.07,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:10:10,3.41,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:11:30,325.60,1,watch,-,-,0.00,0.00,13.00
2026-05-09 09:11:49,1.79,0,bet,loss,loss,-2.00,-2.00,11.00
2026-05-09 09:12:24,7.19,0,bet,win,win,7.00,5.00,18.00
2026-05-09 09:12:43,1.78,0,watch,-,-,0.00,0.00,18.00
2026-05-09 09:12:54,1.01,0,watch,-,-,0.00,0.00,18.00
2026-05-09 09:13:11,1.64,0,watch,-,-,0.00,0.00,18.00
2026-05-09 09:13:37,3.66,0,watch,-,-,0.00,0.00,18.00
2026-05-09 09:14:04,3.83,0,watch,-,-,0.00,0.00,18.00
2026-05-09 09:15:06,67.06,1,watch,-,-,0.00,0.00,18.00
2026-05-09 09:15:39,6.04,0,bet,win,win,7.00,7.00,25.00
2026-05-09 09:16:09,4.25,0,watch,-,-,0.00,0.00,25.00
2026-05-09 09:16:43,6.60,0,watch,-,-,0.00,0.00,25.00
2026-05-09 09:17:26,14.78,1,watch,-,-,0.00,0.00,25.00
2026-05-09 09:17:43,1.43,0,bet,loss,loss,-2.00,-2.00,23.00
2026-05-09 09:17:56,1.27,0,bet,loss,loss,-2.00,-4.00,21.00
2026-05-09 09:18:24,4.28,0,bet,loss,win,1.00,-3.00,22.00
2026-05-09 09:18:46,2.01,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:19:11,3.57,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:19:23,1.01,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:19:54,5.36,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:20:10,1.39,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:20:24,1.23,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:20:39,1.35,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:21:02,2.65,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:21:37,8.22,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:21:56,1.43,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:22:24,4.25,0,watch,-,-,0.00,0.00,22.00
2026-05-09 09:23:05,12.04,1,watch,-,-,0.00,0.00,22.00
2026-05-09 09:23:19,1.18,0,bet,loss,loss,-2.00,-2.00,20.00
2026-05-09 09:23:59,11.45,1,bet,win,win,7.00,5.00,27.00
2026-05-09 09:24:10,1.00,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:24:27,1.53,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:24:48,2.40,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:25:03,1.22,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:25:15,1.04,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:25:33,1.80,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:25:45,1.16,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:26:07,2.41,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:26:26,2.06,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:26:37,1.00,0,watch,-,-,0.00,0.00,27.00
2026-05-09 09:27:18,12.84,1,watch,-,-,0.00,0.00,27.00
2026-05-09 09:27:31,1.18,0,bet,loss,loss,-2.00,-2.00,25.00
2026-05-09 09:27:52,2.15,0,bet,loss,loss,-2.00,-4.00,23.00
2026-05-09 09:28:15,2.95,0,bet,loss,loss,-2.00,-6.00,21.00
2026-05-09 09:28:32,1.52,0,bet,loss,loss,-2.00,-8.00,19.00
2026-05-09 09:28:50,1.81,0,watch,-,-,0.00,0.00,19.00
2026-05-09 09:29:14,3.17,0,watch,-,-,0.00,0.00,19.00
2026-05-09 09:29:29,1.31,0,watch,-,-,0.00,0.00,19.00
2026-05-09 09:29:58,4.60,0,watch,-,-,0.00,0.00,19.00
2026-05-09 09:30:40,12.06,1,watch,-,-,0.00,0.00,19.00
2026-05-09 09:30:55,1.51,0,bet,loss,loss,-2.00,-2.00,17.00
2026-05-09 09:31:18,2.78,0,bet,loss,loss,-2.00,-4.00,15.00
2026-05-09 09:31:37,1.83,0,bet,loss,loss,-2.00,-6.00,13.00
2026-05-09 09:32:02,3.39,0,bet,loss,win,1.00,-5.00,14.00
2026-05-09 09:32:17,1.32,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:32:53,7.54,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:33:09,1.38,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:33:26,1.65,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:33:47,2.39,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:34:21,6.97,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:34:35,1.21,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:34:49,1.17,0,watch,-,-,0.00,0.00,14.00
2026-05-09 09:35:36,22.35,1,watch,-,-,0.00,0.00,14.00
2026-05-09 09:35:56,1.73,0,bet,loss,loss,-2.00,-2.00,12.00
2026-05-09 09:36:16,2.27,0,bet,loss,loss,-2.00,-4.00,10.00
2026-05-09 09:36:35,1.96,0,bet,loss,loss,-2.00,-6.00,8.00
2026-05-09 09:36:53,1.69,0,bet,loss,loss,-2.00,-8.00,6.00
2026-05-09 09:37:12,1.72,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:37:32,2.03,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:37:43,1.09,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:38:01,1.77,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:38:20,2.11,0,watch,-,-,0.00,0.00,6.00
2026-05-09 09:38:58,9.83,1,watch,-,-,0.00,0.00,6.00
2026-05-09 09:39:31,6.40,0,bet,win,win,7.00,7.00,13.00
2026-05-09 09:39:56,3.18,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:40:09,1.04,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:40:25,1.70,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:40:39,1.24,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:40:56,1.65,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:41:44,4.51,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:41:55,1.00,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:42:10,1.45,0,watch,-,-,0.00,0.00,13.00
2026-05-09 09:42:59,25.67,1,watch,-,-,0.00,0.00,13.00
2026-05-09 09:43:18,1.81,0,bet,loss,loss,-2.00,-2.00,11.00
2026-05-09 09:43:34,1.65,0,bet,loss,loss,-2.00,-4.00,9.00
2026-05-09 09:43:46,1.05,0,bet,loss,loss,-2.00,-6.00,7.00
2026-05-09 09:43:56,1.00,0,bet,loss,loss,-2.00,-8.00,5.00
2026-05-09 09:44:12,1.58,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:44:32,2.37,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:45:07,7.84,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:45:20,1.22,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:45:47,3.75,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:45:59,1.12,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:46:12,1.21,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:46:22,1.00,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:46:38,1.53,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:46:53,1.51,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:47:19,3.71,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:47:36,1.72,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:47:47,1.07,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:48:12,2.62,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:48:31,1.95,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:48:45,1.36,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:49:09,3.47,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:49:29,2.25,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:49:59,4.70,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:50:20,2.55,0,watch,-,-,0.00,0.00,5.00
2026-05-09 09:51:03,15.08,1,watch,-,-,0.00,0.00,5.00
2026-05-09 09:51:24,2.31,0,bet,loss,loss,-2.00,-2.00,3.00
2026-05-09 09:51:41,1.73,0,bet,loss,loss,-2.00,-4.00,1.00
2026-05-09 09:51:57,1.09,0,bet,loss,loss,-2.00,-6.00,-1.00
2026-05-09 09:52:14,1.71,0,bet,loss,loss,-2.00,-8.00,-3.00
2026-05-09 09:52:36,2.77,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 09:52:53,1.61,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 09:53:06,1.26,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 09:53:25,1.07,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 09:54:21,55.10,1,watch,-,-,0.00,0.00,-3.00
2026-05-09 09:54:43,2.61,0,bet,loss,loss,-2.00,-2.00,-5.00
2026-05-09 09:55:01,1.79,0,bet,loss,loss,-2.00,-4.00,-7.00
2026-05-09 09:55:28,4.22,0,bet,loss,win,1.00,-3.00,-6.00
2026-05-09 09:56:39,150.73,1,watch,-,-,0.00,0.00,-6.00
2026-05-09 09:57:15,8.24,0,bet,win,win,7.00,7.00,1.00
2026-05-09 09:57:33,1.52,0,watch,-,-,0.00,0.00,1.00
2026-05-09 09:57:44,1.17,0,watch,-,-,0.00,0.00,1.00
2026-05-09 09:58:00,1.51,0,watch,-,-,0.00,0.00,1.00
2026-05-09 09:58:40,12.04,1,watch,-,-,0.00,0.00,1.00
2026-05-09 09:59:04,2.89,0,bet,loss,loss,-2.00,-2.00,-1.00
2026-05-09 09:59:16,1.09,0,bet,loss,loss,-2.00,-4.00,-3.00
2026-05-09 09:59:29,1.19,0,bet,loss,loss,-2.00,-6.00,-5.00
2026-05-09 10:00:03,7.52,0,bet,win,win,7.00,1.00,2.00
2026-05-09 10:00:28,3.17,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:00:56,4.10,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:01:08,1.03,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:01:21,1.25,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:01:39,1.59,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:01:55,1.52,0,watch,-,-,0.00,0.00,2.00
2026-05-09 10:02:42,22.27,1,watch,-,-,0.00,0.00,2.00
2026-05-09 10:02:57,1.30,0,bet,loss,loss,-2.00,-2.00,0.00
2026-05-09 10:03:16,1.87,0,bet,loss,loss,-2.00,-4.00,-2.00
2026-05-09 10:03:36,2.01,0,bet,loss,loss,-2.00,-6.00,-4.00
2026-05-09 10:04:03,3.85,0,bet,loss,win,1.00,-5.00,-3.00
2026-05-09 10:04:32,4.82,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:04:51,1.84,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:05:21,5.03,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:05:37,1.47,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:05:48,1.00,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:06:01,1.11,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:06:27,3.81,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:06:39,1.08,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:07:08,4.40,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:07:29,2.31,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:07:54,3.29,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:08:19,3.06,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:08:33,1.37,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:08:52,1.98,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:09:11,1.93,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:09:26,1.44,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:09:41,1.41,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:09:54,1.21,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:10:12,2.12,0,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:10:59,19.24,1,watch,-,-,0.00,0.00,-3.00
2026-05-09 10:11:10,1.07,0,bet,loss,loss,-2.00,-2.00,-5.00
2026-05-09 10:11:22,1.03,0,bet,loss,loss,-2.00,-4.00,-7.00
2026-05-09 10:11:40,1.89,0,bet,loss,loss,-2.00,-6.00,-9.00
2026-05-09 10:12:30,21.33,1,bet,win,win,7.00,1.00,-2.00
2026-05-09 10:12:41,1.00,0,watch,-,-,0.00,0.00,-2.00
2026-05-09 10:13:02,2.12,0,watch,-,-,0.00,0.00,-2.00
2026-05-09 10:13:38,9.13,1,watch,-,-,0.00,0.00,-2.00
2026-05-09 10:13:50,1.06,0,bet,loss,loss,-2.00,-2.00,-4.00
2026-05-09 10:14:04,1.09,0,bet,loss,loss,-2.00,-4.00,-6.00
2026-05-09 10:14:17,1.53,0,bet,loss,loss,-2.00,-6.00,-8.00
2026-05-09 10:14:45,4.37,0,bet,loss,win,1.00,-5.00,-7.00
2026-05-09 10:15:05,2.07,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:15:30,3.22,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:15:44,1.44,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:16:03,2.09,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:16:25,2.40,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:16:51,3.45,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:17:07,1.59,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:17:30,1.31,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:17:54,6.44,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:18:06,1.05,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:18:22,1.65,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:18:34,1.14,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:19:07,7.00,0,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:19:49,12.56,1,watch,-,-,0.00,0.00,-7.00
2026-05-09 10:20:29,11.25,1,bet,win,win,7.00,7.00,0.00
2026-05-09 10:20:54,3.44,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:21:08,1.01,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:21:30,2.62,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:21:47,1.61,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:22:41,34.75,1,watch,-,-,0.00,0.00,0.00
2026-05-09 10:22:57,1.42,0,bet,loss,loss,-2.00,-2.00,-2.00
2026-05-09 10:23:19,2.68,0,bet,loss,loss,-2.00,-4.00,-4.00
2026-05-09 10:23:57,9.98,1,bet,win,win,7.00,3.00,3.00
2026-05-09 10:24:27,4.95,0,watch,-,-,0.00,0.00,3.00
2026-05-09 10:24:43,1.46,0,watch,-,-,0.00,0.00,3.00
2026-05-09 10:24:57,1.24,0,watch,-,-,0.00,0.00,3.00
2026-05-09 10:25:46,20.85,1,watch,-,-,0.00,0.00,3.00
2026-05-09 10:26:17,5.17,0,bet,loss,win,1.00,1.00,4.00
2026-05-09 10:26:35,1.66,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:26:48,1.26,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:27:16,4.25,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:27:39,2.71,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:28:04,2.28,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:28:22,1.78,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:28:39,1.39,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:29:12,6.83,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:29:28,1.38,0,watch,-,-,0.00,0.00,4.00
2026-05-09 10:30:32,7.72,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:30:45,1.05,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:31:03,1.82,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:31:25,2.45,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:31:43,1.65,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:32:05,2.49,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:32:31,3.52,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:32:55,3.07,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:33:32,7.98,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:33:50,1.81,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:34:15,3.18,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:34:27,1.10,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:35:06,9.88,1,watch,-,-,0.00,0.00,0.00
2026-05-09 10:35:30,2.14,0,bet,loss,loss,-2.00,-2.00,-2.00
2026-05-09 10:35:41,1.21,0,bet,loss,loss,-2.00,-4.00,-4.00
2026-05-09 10:36:00,1.37,0,bet,loss,loss,-2.00,-6.00,-6.00
2026-05-09 10:36:21,2.81,0,bet,loss,loss,-3.00,-9.00,-9.00
2026-05-09 10:36:36,1.28,0,watch,-,-,0.00,0.00,-9.00
2026-05-09 10:37:39,1.95,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:37:57,1.91,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:38:11,1.35,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:38:27,1.51,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:38:48,2.53,0,watch,-,-,0.00,0.00,0.00
2026-05-09 10:39:28,12.15,1,watch,-,-,0.00,0.00,0.00
2026-05-09 10:39:52,2.79,0,bet,loss,loss,-2.00,-2.00,-2.00
2026-05-09 10:40:08,1.44,0,bet,loss,loss,-2.00,-4.00,-4.00
2026-05-09 10:40:31,2.28,0,bet,loss,loss,-2.00,-6.00,-6.00
2026-05-09 10:40:53,2.66,0,bet,loss,loss,-3.00,-9.00,-9.00
2026-05-09 10:41:55,19.55,1,watch,-,-,0.00,0.00,0.00
2026-05-09 10:42:08,1.04,0,bet,loss,loss,-2.00,-2.00,-2.00
2026-05-09 10:42:25,1.66,0,bet,loss,loss,-2.00,-4.00,-4.00
2026-05-09 10:43:19,41.14,1,bet,win,win,7.00,3.00,3.00
