timestamp,crash_mult,trigger,mode,p1_result,p2_result,round_pnl,session_pnl,cumulative_pnl
2026-05-09 16:25:46,1.62,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:26:03,1.48,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:26:28,3.32,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:26:48,1.93,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:27:05,1.79,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:27:27,2.62,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:27:41,1.33,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:28:10,4.62,0,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:29:11,65.03,1,watch,-,-,0.00,0.00,-26.23
2026-05-09 16:29:34,2.31,0,bet,loss,loss,-3.76,-3.76,-29.99
2026-05-09 16:29:56,2.27,0,bet,loss,loss,-4.39,-8.15,-34.38
2026-05-09 16:30:34,7.60,0,bet,win,win,22.60,14.45,-11.78
2026-05-09 16:30:53,1.77,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:31:23,4.83,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:31:47,1.66,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:32:04,1.21,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:32:20,1.50,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:32:39,2.05,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:32:58,1.43,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:33:14,1.59,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:33:40,3.13,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:33:54,1.26,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:34:16,2.67,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:34:41,3.42,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:34:58,1.57,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:35:31,6.22,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:35:55,2.83,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:36:11,1.17,0,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:36:51,11.51,1,watch,-,-,0.00,0.00,-11.78
2026-05-09 16:37:08,1.52,0,bet,loss,loss,-2.00,-2.00,-13.78
2026-05-09 16:37:23,1.30,0,bet,loss,loss,-2.17,-4.17,-15.95
2026-05-09 16:38:13,26.56,1,bet,win,win,9.65,5.48,-6.30
2026-05-09 16:38:36,2.61,0,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:38:53,1.69,0,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:39:23,4.70,0,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:39:47,1.82,0,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:40:00,1.09,0,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:41:02,83.18,1,watch,-,-,0.00,0.00,-6.30
2026-05-09 16:41:18,1.22,0,bet,loss,loss,-2.00,-2.00,-8.30
2026-05-09 16:41:38,2.16,0,bet,loss,loss,-2.17,-4.17,-10.47
2026-05-09 16:41:54,1.46,0,bet,loss,loss,-2.53,-6.70,-13.00
2026-05-09 16:42:17,2.90,0,bet,loss,loss,-2.95,-9.65,-15.95
2026-05-09 16:42:44,3.57,0,watch,-,-,0.00,0.00,-15.95
2026-05-09 16:43:00,1.32,0,watch,-,-,0.00,0.00,-15.95
2026-05-09 16:43:14,1.21,0,watch,-,-,0.00,0.00,-15.95
